cpu,file_rate,ext_flag,label
55.07979025745755,70.81478226181048,29.090473891294433,1
51.0827605197663,89.29469543476547,89.6293088933438,1
12.558531046383624,20.724287813818677,5.146720330082988,0
44.08098436506365,2.9876210878566956,45.683322439471105,0
64.91440476147608,27.84872826479753,67.62549019801313,0
59.086281741635084,2.3981882377165364,55.8854087990882,0
25.925244690746542,41.510119701006964,28.352508177131874,0
69.31379183129962,44.045371767073945,15.686773847496326,0
54.464901803184475,78.03147645113671,30.636353237617975,1
22.19578839321814,38.79712575556488,93.63836498604304,0
97.59954224729339,67.23836759128136,90.28341085383981,1
84.57508712931792,37.79940413288892,9.221700887172425,1
65.34109025235362,55.784076238845095,36.156476306257815,1
22.505450483983193,40.65199163762486,46.894024869916905,0
26.923557825106126,29.179277422543258,45.768639932297795,0
86.05339129469264,58.62529044678214,28.34878624322098,1
27.797750662360134,45.46220755219468,20.541034460498754,0
20.137871104307315,51.40350598174419,8.722936878080468,1
48.35855323515865,36.21762123878334,70.76866218156711,0
74.67462231020046,69.10929218557644,68.91804137549141,1
37.36001241489283,66.81348047352675,33.98486639568179,1
57.2793869868875,32.58071580648745,44.514504926353204,0
6.152893082993927,24.267542218433814,97.16026061735677,0
23.058420435507397,69.14775109473302,65.04768582137396,1
72.39391394374822,47.50886106344313,59.66637746018628,1
6.696942393282635,7.256213782223342,19.897602629707833,0
15.186099700854106,10.010434458144468,12.929386460885418,0
55.32777318076535,18.781482492387823,95.21012430312082,0
68.16117788074266,54.10196733597712,70.71806008078977,1
26.38866709525134,92.67256842537279,83.91930577999706,1
72.63194984280372,48.023995608541,84.21031858766467,1
74.47523234243593,66.03259063996126,91.39752670059377,1
63.36655637875748,36.59405848526094,55.284457315044556,0
19.638057670013687,19.207229639360314,72.56696239328208,0
78.49367034311311,97.20983636837659,85.09714170415018,1
54.359432659582275,8.979086952306481,48.88732446161128,0
92.79363475621255,78.76181995034763,48.509422605408815,1
45.527936148088635,21.798576840935358,17.72133808018236,0
7.3623669219357595,89.23931875870925,64.01766168990589,1
14.333231747132135,41.41269197162073,4.910892439787363,0
20.937334952236363,73.07081241290383,65.11227704415994,1
47.89782973769777,27.478050549563925,65.22231250661848,0
95.64495113173804,43.55205561751928,7.013250508767022,1
5.773148782296755,8.287101879755742,95.97071872532212,0
54.076083618649385,83.74624326697224,17.003354423713468,1
26.034507272891517,69.19775118728427,89.55703281419835,1
34.068848446015956,6.467319799028326,86.41196694106438,0
29.0872445829476,74.10824063995626,15.8033654701494,1
69.49634351408758,84.14196190311482,72.71520787467092,1
35.91075248634914,72.66897514901979,13.946712418246033,1
31.381911523322202,41.958275668294455,87.72120389443171,0
15.374020857114301,88.01247902493155,79.8964319220804,1
97.16242970779807,36.77029833034604,20.49397689077791,1
24.0570320334599,82.78628014214209,96.52281485939153,1
69.88099983804234,48.24970417738299,28.704976468113287,0
83.36878843431596,87.21795083994259,9.213159180059161,1
21.594947101977667,83.17610904578665,84.8303897079496,1
31.465299876399733,27.929459684685632,43.081502201846,0
53.944650026466675,9.556681500661357,83.69121387136151,0
53.473487035132095,77.49678150409235,23.083626557632687,1
96.52933511063657,75.10273073183794,34.309386439196146,1
94.85276469599548,70.05117789662728,84.0561085486237,1
4.549730585586886,5.564154105168817,74.27372735496289,0
30.468643294839204,51.67843658432453,15.626242367127352,1
97.79524096569847,50.275104767441945,82.90010784747254,1
7.40377962799964,47.891545221783815,6.227948040577591,0
88.42414310877372,44.58101787129588,6.854991826183676,1
7.649628231595706,53.879265800317,7.556640450523078,1
18.377231801244275,43.6357084166514,49.778283101845744,0
58.33119152417574,62.051268140490734,37.281149964266845,1
61.87365829805799,15.724465838513623,27.55084754336936,0
79.87182705963104,15.308930072651616,22.332297288573677,1
24.297817969395506,47.95073048230669,0.0745522041897928,0
3.0311360522466524,46.15481516478055,16.25206848665193,0
67.95018037732852,79.52045871766384,57.81633587377102,1
69.47649771732057,39.09580157338787,4.629620299294834,0
43.942153262964936,37.198031220943975,59.70032422003301,0
13.421816969903311,22.771289672183592,81.47824165272797,0
26.432552664021316,41.03202049071633,93.59721764957816,0
27.555246302085457,14.528995885356387,70.20201293314523,0
56.706655044127466,61.1593835546597,4.203085099357362,1
41.72668947572268,0.42664341671594386,24.65354688608895,0
70.60561835840063,6.154071592069976,29.469349860327988,1
98.81127528121782,97.12222302269755,48.1846388679705,1
73.56933865282458,63.265577418613894,46.569307144373674,1
85.70664326413197,17.2518252166179,82.84319222441106,1
4.206952345831805,86.69536918127984,67.59965874682477,1
44.59141099108685,67.1570247634277,46.03685038892419,1
78.00032223785853,11.34440838641173,50.81574288486054,1
87.14895399438728,92.75292758120224,22.033633154831268,1
25.193030255461892,90.40124716089886,34.551733871512845,1
5.687257404871559,71.48866721120328,41.44188591533579,1
73.5324187495144,47.709163344336936,50.05655544364319,1
41.75619104085895,29.048489603515147,90.07108673873509,0
66.87875779851072,78.88323433429672,89.57395310931173,1
25.018894238936007,91.98206139724225,86.26050872585581,1
50.60852621249864,56.79021741440307,11.493223803677854,1
76.21158405577685,17.322500718432366,53.38360410059095,1
12.643730522871921,7.2917093582157255,60.90274437605645,0
49.120312961568004,67.48099347392727,79.08541830542843,1
